ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26SEP030015-15,1788408060000,1788408240000,1,0.3899999999999999,"[0.47787153546349215,0.47787153546349215,1,0.9333333333333333,6.666666666666665,0.8364056832490928,0,15.28713116053556,0.7228713116053556,0.57,2,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,0,0,0.0025753738666646113,-0.008105896460686157,0.39622641509433965,-8.12400000000001,-4,91.87599999999999]"
KXBTC15M-26SEP030115-15,1788411840000,1788412260000,0,-0.53,"[0.6146676054348404,0.6146676054348404,1,0.7333333333333333,26.66666666666667,1.6008147248526827,0,15.382669019456008,0.6730613521556481,0.55,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.17431538491714693,0.2137216570463174,0.4074074074074074,-7.734000000000009,1,92.26599999999999]"
KXBTC15M-26SEP030245-45,1788417060000,1788417300000,1,0.55,"[0.2718402685622925,0.2718402685622925,1,0.9333333333333333,6.666666666666665,0.8630994332671635,0,19.779257740119878,0.6277925774011988,0.43,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.1369254925263465,-0.02340270134038036,0.4,-8.26400000000001,-1,91.73599999999999]"
KXBTC15M-26SEP030745-45,1788435240000,1788435660000,1,0.1399999999999999,"[0.9418218321130765,0.9418218321130765,1,0.7333333333333333,26.66666666666667,1.5349519749799574,0,16.645291542021337,0.7631623323361707,0.63,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.24261576070139287,0.328698465773547,0.4107142857142857,-7.714000000000013,1,92.28599999999999]"
KXBTC15M-26SEP030830-30,1788437760000,1788437940000,0,-0.7000000000000002,"[1.1230686685241733,1.1230686685241733,1,0.9333333333333333,6.666666666666665,1.4058600887193569,0,20.731164620232683,0.7958493169618615,0.63,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.1918370511765659,0.19897730742943764,0.42105263157894735,-7.574000000000012,2,92.42599999999999]"
KXBTC15M-26SEP040015-15,1788494520000,1788495180000,0,-1.224,"[-0.6134056016877196,0.6134056016877196,0,0.8666666666666667,13.33333333333333,0.8792790289921872,0,15.397783678161359,0.7731822694252909,0.65,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.0023434747322532744,-0.03763426763938593,0.41379310344827586,-8.274000000000015,-1,91.72599999999998]"
KXBTC15M-26SEP041715-15,1788555720000,1788556020000,0,-0.3200000000000003,"[-0.13046510811052317,0.13046510811052317,0,0.8666666666666667,13.33333333333333,0.9501927525255905,0,17.328323430679223,0.5586265874454338,0.4200000000000001,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.0553735368987535,-0.07435712305761122,0.4067796610169492,-9.498000000000019,-2,90.50199999999998]"
KXBTC15M-26SEP041800-00,1788558360000,1788558600000,1,0.45999999999999974,"[-0.3235396794727604,0.3235396794727604,0,0.9333333333333333,6.666666666666665,0.7764972797958474,0,18.68711501814575,0.6668711501814575,0.48,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,0,0,0.013624398349913868,-0.012708509161529769,0.4,-9.818000000000012,-3,90.18199999999999]"
KXBTC15M-26SEP041815-15,1788559380000,1788559620000,1,0.040000000000000036,"[-0.1578943470937179,0.1578943470937179,0,0.8,19.999999999999996,2.703495388198431,1,17.003933582229443,0.5260314686578356,0.39,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.14333125819497422,-0.1647650240461429,0.4098360655737705,-9.358000000000018,1,90.64199999999998]"
KXBTC15M-26SEP041830-30,1788560160000,1788560640000,0,-0.6500000000000001,"[-0.4786570401606271,0.4786570401606271,0,0.9333333333333333,6.666666666666665,0.7980848693929902,0,20.329616292624557,0.7326369303409965,0.5700000000000001,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.07841461957541282,-0.14403554222093273,0.41935483870967744,-9.318000000000012,2,90.68199999999999]"
KXBTC15M-26SEP041915-15,1788562860000,1788563580000,0,-2.34,"[-0.6990564056550931,0.6990564056550931,0,0.9333333333333333,6.666666666666665,0.5830458600957512,0,35.338408124763426,0.8927072649981074,0.61,5,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.059796157819231026,-0.134414688947615,0.4126984126984127,-9.968000000000018,-1,90.03199999999998]"
KXBTC15M-26SEP042100-00,1788569160000,1788569820000,1,0.5200000000000002,"[-0.7381967288633624,0.7381967288633624,0,0.9333333333333333,6.666666666666665,0.7648714927577438,0,23.887814777616157,0.8411025182209293,0.65,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.016073354902253457,-0.03925184920658964,0.40625,-12.308000000000021,-2,87.69199999999998]"
KXBTC15M-26SEP042115-15,1788570060000,1788570240000,0,-0.14000000000000012,"[-0.1794081641267953,0.1794081641267953,0,0.9333333333333333,6.666666666666665,0.9516982756508935,0,19.669309866570217,0.5773544789325618,0.4200000000000001,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.06573743609093673,-0.14919760646436853,0.4153846153846154,-11.788000000000025,1,88.21199999999997]"
KXBTC15M-26SEP042215-15,1788573660000,1788574320000,0,-0.8599999999999999,"[-0.8847503351431024,0.8847503351431024,0,0.9333333333333333,6.666666666666665,0.9979483477548355,0,22.57606072799666,0.8206084858239733,0.64,3,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,0,1,0,0.11901695449715456,-0.25334373708861824,0.4090909090909091,-11.928000000000026,-1,88.07199999999997]"
KXBTC15M-26SEP042245-45,1788575640000,1788575880000,0,-0.37000000000000005,"[-0.19297032367856273,0.19297032367856273,0,0.7333333333333333,26.66666666666667,0.9526696280928157,0,15.349161882613217,0.5934916188261321,0.43999999999999995,2,0.9999999999999898,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,0,0,0,0.03598931322784915,0.06219086215808467,0.40298507462686567,-12.788000000000025,-2,87.21199999999997]"
