ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG170415-15,1786953660000,1786953900000,0,-0.18000000000000002,"[0.8382850219479017,0.8382850219479017,1,0.9333333333333333,6.666666666666665,0.8972365887807195,0,22.99501075737519,0.8332501792895866,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.04208525251949585,-0.06159252861865916,0.475,-3.2720000000000056,-4,56.12799999999999]"
KXBTC15M-26AUG170430-30,1786954560000,1786954800000,1,0.07,"[0.782652136687648,0.782652136687648,1,0.9333333333333333,6.666666666666665,0.7800209212282282,0,25.23013499750396,0.8505022499583993,0.43,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.17021317652343612,-0.19848937844216819,0.4634146341463415,-3.4520000000000053,-5,55.94799999999999]"
KXBTC15M-26AUG170500-00,1786956420000,1786956720000,0,-0.31,"[0.9663001633453667,0.9663001633453667,1,0.8666666666666667,13.33333333333333,0.36548923012733014,0,28.799999999999997,0.99,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.1273178330477815,-0.07122357754281161,0.47619047619047616,-3.382000000000005,1,56.017999999999994]"
KXBTC15M-26AUG170530-30,1786958160000,1786958400000,0,-0.33,"[1.1038848096043712,1.1038848096043712,1,0.9333333333333333,6.666666666666665,0.3571606758646038,0,60,0.99,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.014176501586311247,0.083866076211625,0.46511627906976744,-3.6920000000000073,-1,55.70799999999999]"
KXBTC15M-26AUG170545-45,1786959060000,1786959420000,0,-0.21,"[0.908019475114485,0.908019475114485,1,0.9333333333333333,6.666666666666665,0.8968871497734411,0,25.360096278867253,0.8526682713144542,0.43,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.04955267757645899,-0.05502633820143599,0.45454545454545453,-4.022000000000006,-2,55.37799999999999]"
KXBTC15M-26AUG170600-00,1786960020000,1786960200000,0,-0.09000000000000008,"[1.0984557581013075,1.0984557581013075,1,0.8666666666666667,13.33333333333333,0.4874881556515209,0,27.599999999999998,0.99,0.53,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.1120632383768082,-0.16928371041636803,0.4444444444444444,-4.232000000000006,-3,55.16799999999999]"
KXBTC15M-26AUG170815-15,1786968060000,1786968240000,1,0.25,"[0.9014134679259634,0.9014134679259634,1,0.9333333333333333,6.666666666666665,1.2584994801363847,0,18.046477079224022,0.770774617987067,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.0522520511832172,-0.08341953823491899,0.43478260869565216,-4.32200000000001,-4,55.07799999999999]"
KXBTC15M-26AUG170830-30,1786968960000,1786969260000,0,-0.11000000000000001,"[0.5532678729970383,0.5532678729970383,1,0.9333333333333333,6.666666666666665,1.4380798509381376,0,17.08617946713601,0.6547696577856001,0.37,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.021544608368492944,-0.15889456573682237,0.44680851063829785,-4.07200000000001,1,55.32799999999999]"
KXBTC15M-26AUG170915-15,1786971660000,1786972080000,0,-0.10000000000000003,"[0.9434306983214408,0.9434306983214408,1,0.9333333333333333,6.666666666666665,0.7596852543755538,0,23.44102838505396,0.9006838064175661,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.07049460275566422,-0.13266075806147581,0.4375,-4.182000000000009,-1,55.21799999999999]"
KXBTC15M-26AUG171000-00,1786974360000,1786974600000,1,0.31,"[0.910441972333887,0.910441972333887,1,0.9333333333333333,6.666666666666665,2.862974210127109,1,19.87315610954832,0.6289852488763865,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.23055746987343045,0.20836743688219528,0.42857142857142855,-4.282000000000011,-2,55.11799999999999]"
