ticker,second_ts,yes_open,yes_high,yes_low,yes_close,contracts,trade_count,yes_vwap
KXBTC15M-26SEP051745-45,1788644576,0.86,0.88,0.84,0.85,5043.13,98,0.8588793467548923
KXBTC15M-26SEP051745-45,1788644577,0.86,0.88,0.84,0.87,9671.81,119,0.8653390730380353
KXBTC15M-26SEP051745-45,1788644578,0.86,0.87,0.83,0.84,3445.58,84,0.853479530296786
KXBTC15M-26SEP051745-45,1788644579,0.83,0.85,0.82,0.85,3810.11,116,0.8403279432877265
KXBTC15M-26SEP051745-45,1788644580,0.85,0.87,0.83,0.85,5261.43,97,0.8583386455773431
KXBTC15M-26SEP051745-45,1788644581,0.84,0.86,0.83,0.85,4235.83,91,0.841165792772609
KXBTC15M-26SEP051745-45,1788644582,0.85,0.87,0.76,0.77,5183.7,78,0.8127049983602447
KXBTC15M-26SEP051745-45,1788644583,0.77,0.8,0.75,0.78,6799.31,101,0.7768473859847543
KXBTC15M-26SEP051745-45,1788644584,0.78,0.78,0.72,0.77,7736.89,90,0.7609063977903266
KXBTC15M-26SEP051745-45,1788644585,0.77,0.78,0.76,0.78,6222.67,64,0.770950428031697
KXBTC15M-26SEP051745-45,1788644586,0.78,0.79,0.71,0.74,3716.46,70,0.7436786081378516
KXBTC15M-26SEP051745-45,1788644587,0.74,0.79,0.73,0.75,2374.56,79,0.7576164847382252
KXBTC15M-26SEP051745-45,1788644588,0.75,0.75,0.73,0.74,2372.92,68,0.7376119717478887
KXBTC15M-26SEP051745-45,1788644589,0.75,0.86,0.74,0.84,7787.79,83,0.8263551277063198
KXBTC15M-26SEP051745-45,1788644590,0.82,0.85,0.81,0.83,2002.08,52,0.8230666107248462
KXBTC15M-26SEP051745-45,1788644591,0.82,0.84,0.82,0.83,1620.58,48,0.8304059040590406
KXBTC15M-26SEP051745-45,1788644592,0.84,0.84,0.83,0.84,2418.58,61,0.8332349973951658
KXBTC15M-26SEP051745-45,1788644593,0.84,0.84,0.82,0.84,1159.04,62,0.8336887424075097
KXBTC15M-26SEP051745-45,1788644594,0.84,0.85,0.83,0.84,1796.28,54,0.8435809561983655
KXBTC15M-26SEP051745-45,1788644595,0.84,0.86,0.82,0.84,7310.75,70,0.8302656635776082
KXBTC15M-26SEP051745-45,1788644596,0.85,0.85,0.84,0.84,1207.45,45,0.8479939542010021
KXBTC15M-26SEP051745-45,1788644597,0.84,0.85,0.84,0.84,1002.91,44,0.8449413207565982
KXBTC15M-26SEP051745-45,1788644598,0.85,0.86,0.84,0.86,4679.95,80,0.8515527088964626
KXBTC15M-26SEP051745-45,1788644599,0.85,0.86,0.84,0.85,3568,62,0.8479163677130045
KXBTC15M-26SEP051745-45,1788644600,0.84,0.85,0.74,0.75,6574.98,104,0.7935155087924223
KXBTC15M-26SEP051745-45,1788644601,0.75,0.77,0.72,0.74,9311.46,127,0.7483516655819819
KXBTC15M-26SEP051745-45,1788644602,0.73,0.75,0.68,0.72,6093.31,99,0.715937856435993
KXBTC15M-26SEP051745-45,1788644603,0.72,0.74,0.7,0.74,6097.03,77,0.71943531522725
KXBTC15M-26SEP051745-45,1788644604,0.74,0.75,0.73,0.75,3317.85,86,0.7389841614298417
KXBTC15M-26SEP051745-45,1788644605,0.75,0.76,0.74,0.74,965.9,56,0.7475754218863236
KXBTC15M-26SEP051745-45,1788644606,0.74,0.76,0.74,0.76,3073.95,61,0.746348574309927
KXBTC15M-26SEP051745-45,1788644607,0.75,0.8,0.75,0.79,3192.34,50,0.7738677897717661
KXBTC15M-26SEP051745-45,1788644608,0.78,0.8,0.78,0.8,694.16,37,0.7869521435980178
KXBTC15M-26SEP051745-45,1788644609,0.79,0.8,0.77,0.79,4053.71,61,0.7863734208909863
KXBTC15M-26SEP051745-45,1788644610,0.79,0.8,0.78,0.8,1255.73,49,0.795869653508318
KXBTC15M-26SEP051745-45,1788644611,0.79,0.81,0.78,0.8,3407.1,65,0.7944837838631095
KXBTC15M-26SEP051745-45,1788644612,0.8,0.81,0.79,0.81,1505.56,45,0.8073735354286778
KXBTC15M-26SEP051745-45,1788644613,0.81,0.82,0.8,0.81,1416.93,54,0.8061212621653857
KXBTC15M-26SEP051745-45,1788644614,0.81,0.82,0.81,0.82,2161.3,31,0.8191655485124694
KXBTC15M-26SEP051745-45,1788644615,0.81,0.925,0.81,0.925,14348.83,127,0.8662266282338003
KXBTC15M-26SEP051745-45,1788644616,0.927,0.927,0.902,0.903,1962.24,80,0.9087836197407045
KXBTC15M-26SEP051745-45,1788644617,0.904,0.909,0.9,0.907,1970.85,79,0.9046848618616334
KXBTC15M-26SEP051745-45,1788644618,0.907,0.915,0.903,0.914,2576.42,96,0.9101149540835732
KXBTC15M-26SEP051745-45,1788644619,0.915,0.917,0.903,0.907,4796.26,132,0.9125984412855016
KXBTC15M-26SEP051745-45,1788644620,0.907,0.918,0.904,0.91,5632.34,134,0.9098022225220779
KXBTC15M-26SEP051745-45,1788644621,0.913,0.929,0.912,0.929,4020.08,90,0.915010808242622
KXBTC15M-26SEP051745-45,1788644622,0.919,0.959,0.919,0.927,25031.72,154,0.9421560739733426
KXBTC15M-26SEP051745-45,1788644623,0.927,0.959,0.82,0.88,12173.18,162,0.8990198715536942
KXBTC15M-26SEP051745-45,1788644624,0.88,0.9,0.87,0.88,5004.47,82,0.8864970516358376
KXBTC15M-26SEP051745-45,1788644625,0.88,0.89,0.52,0.6,13485.45,195,0.735610083460322
KXBTC15M-26SEP051745-45,1788644626,0.61,0.75,0.6,0.73,7452.05,116,0.6683642219255105
KXBTC15M-26SEP051745-45,1788644627,0.73,0.74,0.7,0.72,6748.85,78,0.7219946361231913
KXBTC15M-26SEP051745-45,1788644628,0.72,0.73,0.62,0.69,7308.62,105,0.6961620935279164
KXBTC15M-26SEP051745-45,1788644629,0.68,0.73,0.37,0.45,20701,286,0.47068632916284237
KXBTC15M-26SEP051745-45,1788644630,0.44,0.56,0.42,0.51,23861.64,288,0.4781619410903861
KXBTC15M-26SEP051745-45,1788644631,0.51,0.51,0.45,0.46,14817.25,172,0.4781768884239653
KXBTC15M-26SEP051745-45,1788644632,0.46,0.46,0.38,0.39,5198.92,123,0.40262379494202644
KXBTC15M-26SEP051745-45,1788644633,0.39,0.4,0.36,0.37,4474.45,144,0.3855680586440792
KXBTC15M-26SEP051745-45,1788644634,0.36,0.42,0.33,0.36,22960.98,172,0.3757375643374107
KXBTC15M-26SEP051745-45,1788644635,0.38,0.39,0.32,0.34,9719.95,165,0.35120546916393597
KXBTC15M-26SEP051745-45,1788644636,0.34,0.36,0.33,0.34,7454.94,126,0.343718983653792
KXBTC15M-26SEP051745-45,1788644637,0.34,0.37,0.33,0.35,5883.39,121,0.34394449458560455
KXBTC15M-26SEP051745-45,1788644638,0.34,0.54,0.34,0.54,4616.61,84,0.42164681443743357
KXBTC15M-26SEP051745-45,1788644639,0.55,0.67,0.55,0.6,17044.24,163,0.6529215676380994
KXBTC15M-26SEP051745-45,1788644640,0.59,0.62,0.54,0.59,14389.4,119,0.5932512960929572
KXBTC15M-26SEP051745-45,1788644641,0.61,0.69,0.59,0.68,4249.42,86,0.6298086327075225
KXBTC15M-26SEP051745-45,1788644642,0.68,0.7,0.65,0.68,7297.72,84,0.6760236758878114
KXBTC15M-26SEP051745-45,1788644643,0.69,0.71,0.67,0.7,4160.91,101,0.6873086896856697
KXBTC15M-26SEP051745-45,1788644644,0.7,0.71,0.69,0.69,1955.08,66,0.6937927348241504
KXBTC15M-26SEP051745-45,1788644645,0.69,0.72,0.61,0.62,7813.51,140,0.659066936626433
KXBTC15M-26SEP051745-45,1788644646,0.62,0.65,0.58,0.63,3235.75,92,0.6142105230626593
KXBTC15M-26SEP051745-45,1788644647,0.63,0.87,0.63,0.86,8777.87,131,0.816300640132515
KXBTC15M-26SEP051745-45,1788644648,0.85,0.88,0.82,0.86,7110.139999999999,135,0.8504079666504457
KXBTC15M-26SEP051745-45,1788644649,0.86,0.88,0.85,0.86,3306.7,90,0.8638466446910817
KXBTC15M-26SEP051745-45,1788644650,0.88,0.9,0.86,0.9,6465.69,114,0.8717718603892238
KXBTC15M-26SEP051745-45,1788644651,0.89,0.914,0.89,0.89,3498.61,104,0.8920277767456218
KXBTC15M-26SEP051745-45,1788644652,0.89,0.936,0.89,0.93,13321.55,161,0.9153249967158478
KXBTC15M-26SEP051745-45,1788644653,0.93,0.942,0.921,0.93,8314.96,198,0.9327183510203298
KXBTC15M-26SEP051745-45,1788644654,0.932,0.954,0.929,0.95,13394.65,149,0.9409283572172472
KXBTC15M-26SEP051745-45,1788644655,0.95,0.972,0.95,0.971,8809.27,155,0.9645482395249549
KXBTC15M-26SEP051745-45,1788644656,0.971,0.975,0.952,0.974,16747.18,181,0.9698580513256561
KXBTC15M-26SEP051745-45,1788644657,0.973,0.975,0.906,0.919,14831.72,156,0.9554749186203624
KXBTC15M-26SEP051745-45,1788644658,0.916,0.937,0.9,0.931,3825.2799999999997,96,0.9207720402166639
KXBTC15M-26SEP051745-45,1788644659,0.936,0.971,0.9,0.97,10380.710000000001,112,0.9378014760069396
KXBTC15M-26SEP051745-45,1788644660,0.97,0.976,0.969,0.975,7477.99,94,0.9739645506345956
KXBTC15M-26SEP051745-45,1788644661,0.975,0.989,0.971,0.987,25740.13,220,0.9805402657251536
KXBTC15M-26SEP051745-45,1788644662,0.987,0.99,0.981,0.986,25500.51,226,0.9862320326142497
KXBTC15M-26SEP051745-45,1788644663,0.986,0.99,0.982,0.982,14748.06,103,0.9857791017937275
KXBTC15M-26SEP051745-45,1788644664,0.983,0.99,0.981,0.983,4167.41,109,0.9842024206881491
KXBTC15M-26SEP051745-45,1788644665,0.984,0.988,0.982,0.987,6108.44,109,0.9858215567313423
KXBTC15M-26SEP051745-45,1788644666,0.985,0.99,0.982,0.987,35315.18,194,0.9878458155954466
KXBTC15M-26SEP051745-45,1788644667,0.99,0.992,0.988,0.991,4578.51,56,0.9906572487555995
KXBTC15M-26SEP051745-45,1788644668,0.992,0.993,0.989,0.991,10067.58,94,0.9922404053407076
KXBTC15M-26SEP051745-45,1788644669,0.991,0.994,0.991,0.991,16507.15,89,0.9931234174282053
KXBTC15M-26SEP051745-45,1788644670,0.991,0.994,0.99,0.99,5511.25,66,0.9926124726695397
KXBTC15M-26SEP051745-45,1788644671,0.994,0.995,0.99,0.995,13208.64,101,0.9935082499030937
KXBTC15M-26SEP051745-45,1788644672,0.994,0.995,0.99,0.995,6498.78,57,0.9941807354611173
KXBTC15M-26SEP051745-45,1788644673,0.995,0.999,0.995,0.998,32500.01,107,0.9977005397844493
KXBTC15M-26SEP051745-45,1788644674,0.999,0.999,0.998,0.999,7353.3,62,0.9987678933268056
KXBTC15M-26SEP051745-45,1788644675,0.999,0.999,0.999,0.999,1622.4,22,0.9989999999999999
KXBTC15M-26SEP051745-45,1788644676,0.999,0.999,0.995,0.997,31362.1,56,0.9969753243564685
KXBTC15M-26SEP051745-45,1788644677,0.998,0.999,0.998,0.998,1363.43,25,0.9984411667632368
KXBTC15M-26SEP051745-45,1788644678,0.999,0.999,0.998,0.999,9920.16,21,0.9989959678069708
KXBTC15M-26SEP051745-45,1788644679,0.999,0.999,0.999,0.999,8162.3,26,0.999
KXBTC15M-26SEP051745-45,1788644680,0.999,0.999,0.999,0.999,20968.21,16,0.999
KXBTC15M-26SEP051745-45,1788644681,0.999,0.999,0.999,0.999,8079.570000000001,20,0.9989999999999999
KXBTC15M-26SEP051745-45,1788644682,0.999,0.999,0.999,0.999,12277.869999999999,8,0.9990000000000001
KXBTC15M-26SEP051745-45,1788644683,0.999,0.999,0.999,0.999,2503.28,13,0.999
KXBTC15M-26SEP051745-45,1788644684,0.999,0.999,0.999,0.999,1188.03,5,0.999
KXBTC15M-26SEP051745-45,1788644685,0.999,0.999,0.999,0.999,18032.37,12,0.999
KXBTC15M-26SEP051745-45,1788644686,0.999,0.999,0.999,0.999,4403.04,10,0.999
KXBTC15M-26SEP051745-45,1788644687,0.999,0.999,0.999,0.999,567.46,5,0.999
KXBTC15M-26SEP051745-45,1788644688,0.999,0.999,0.999,0.999,549.21,3,0.999
KXBTC15M-26SEP051745-45,1788644689,0.999,0.999,0.999,0.999,8904.5,7,0.9989999999999999
KXBTC15M-26SEP051745-45,1788644690,0.999,0.999,0.999,0.999,675.93,4,0.999
KXBTC15M-26SEP051745-45,1788644691,0.999,0.999,0.999,0.999,1095.8,4,0.9990000000000001
KXBTC15M-26SEP051745-45,1788644693,0.999,0.999,0.999,0.999,14531.9,5,0.9990000000000001
KXBTC15M-26SEP051745-45,1788644695,0.999,0.999,0.999,0.999,2037.04,4,0.9989999999999999
KXBTC15M-26SEP051745-45,1788644696,0.999,0.999,0.999,0.999,6.39,1,0.999
KXBTC15M-26SEP051745-45,1788644697,0.999,0.999,0.999,0.999,4766.14,4,0.9990000000000001
KXBTC15M-26SEP051745-45,1788644698,0.999,0.999,0.999,0.999,74.24,3,0.999
KXBTC15M-26SEP051745-45,1788644699,0.999,0.999,0.999,0.999,4830.280000000001,3,0.999
