ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG170315-15,1786950060000,1786950300000,0,-0.18000000000000005,"[0.4529208363236686,0.4529208363236686,1,0.9333333333333333,6.666666666666665,1.3176605074341388,0,33.62538249684664,0.6390030599747731,0.37,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.10563063651404313,0.1091731221436465,0.5777777777777777,-3.2599999999999483,5,96.74000000000005]"
KXBTC15M-26AUG170330-30,1786950960000,1786951620000,0,-0.44999999999999996,"[0.5680647502522573,0.5680647502522573,1,0.9333333333333333,6.666666666666665,0.8796265737172108,0,23.284971623998803,0.7480828603999801,0.36,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.038942461234723384,-0.08272528493696862,0.5652173913043478,-3.439999999999955,-1,96.56000000000004]"
KXBTC15M-26AUG170345-45,1786951860000,1786952220000,0,-0.3900000000000001,"[0.7385229101076312,0.7385229101076312,1,0.9333333333333333,6.666666666666665,0.8829109351931729,0,21.402371633624423,0.8067061938937404,0.45,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.03363092232425618,-0.09274309628060085,0.5531914893617021,-3.889999999999958,-2,96.11000000000004]"
KXBTC15M-26AUG170400-00,1786952760000,1786953060000,0,-0.29000000000000004,"[1.0257560540399955,1.0257560540399955,1,0.9333333333333333,6.666666666666665,0.4497151615485846,0,24,0.99,0.59,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.053090765171240305,-0.027655606836063384,0.5416666666666666,-4.2799999999999585,-3,95.72000000000004]"
KXBTC15M-26AUG170415-15,1786953660000,1786953900000,0,-0.3500000000000001,"[0.8382850219479017,0.8382850219479017,1,0.9333333333333333,6.666666666666665,0.8972365887807195,0,22.99501075737519,0.8332501792895866,0.45,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.04208525251949585,-0.06159252861865916,0.5306122448979592,-4.569999999999965,-4,95.43000000000004]"
KXBTC15M-26AUG170430-30,1786954560000,1786954800000,1,0.14,"[0.782652136687648,0.782652136687648,1,0.9333333333333333,6.666666666666665,0.7800209212282282,0,25.23013499750396,0.8505022499583993,0.43,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.17021317652343612,-0.19848937844216819,0.52,-4.919999999999959,-5,95.08000000000004]"
KXBTC15M-26AUG170500-00,1786956360000,1786956720000,0,-0.33,"[0.9664581071445727,0.9664581071445727,1,0.9333333333333333,6.666666666666665,0.38253888291260896,0,24.599999999999998,0.99,0.58,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.12676609052844134,-0.07727375785706592,0.5294117647058824,-4.7799999999999585,1,95.22000000000004]"
KXBTC15M-26AUG170530-30,1786958160000,1786958400000,0,-0.33,"[1.1038848096043712,1.1038848096043712,1,0.9333333333333333,6.666666666666665,0.3571606758646038,0,60,0.99,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.014176501586311247,0.083866076211625,0.5192307692307693,-5.109999999999957,-1,94.89000000000004]"
KXBTC15M-26AUG170545-45,1786959060000,1786959420000,0,-0.41,"[0.908019475114485,0.908019475114485,1,0.9333333333333333,6.666666666666665,0.8968871497734411,0,25.360096278867253,0.8526682713144542,0.43,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.04955267757645899,-0.05502633820143599,0.5094339622641509,-5.439999999999955,-2,94.56000000000004]"
KXBTC15M-26AUG170600-00,1786959960000,1786960200000,0,-0.1700000000000001,"[1.0981395192188188,1.0981395192188188,1,0.9333333333333333,6.666666666666665,0.5017794604142531,0,22.695178951740935,0.9882529825290156,0.61,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.1128657312437141,-0.1816547896827947,0.5,-5.849999999999952,-3,94.15000000000005]"
